Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1730655441,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655442,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655443,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655444,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655445,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655446,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655447,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655448,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655449,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655450,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655451,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655452,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655453,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655454,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655455,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655456,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655457,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655458,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655459,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655460,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655461,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655462,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655463,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655464,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730655465,1,,Aggregated,0.000000,0.000000,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,1,0,8948.162099986803,8948.162099986803,8948.162099986803,8948.162099986803,34.0
1730655466,1,,Aggregated,0.000000,0.000000,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,2,0,722.2689999616705,4835.215549974237,722.2689999616705,8948.162099986803,34.0
1730655467,1,,Aggregated,0.000000,0.000000,1100,1100,8900,8900,8900,8900,8900,8900,8900,8900,8900,3,0,1100.0,3589.430066640489,722.2689999616705,8948.162099986803,34.0
1730655468,1,,Aggregated,0.000000,0.000000,1100,1100,8900,8900,8900,8900,8900,8900,8900,8900,8900,3,0,1100.0,3589.430066640489,722.2689999616705,8948.162099986803,34.0
1730655469,1,,Aggregated,0.000000,0.000000,1100,1100,8900,8900,8900,8900,8900,8900,8900,8900,8900,3,0,1100.0,3589.430066640489,722.2689999616705,8948.162099986803,34.0
1730655470,1,,Aggregated,0.000000,0.000000,1100,1100,8900,8900,8900,8900,8900,8900,8900,8900,8900,3,0,1100.0,3589.430066640489,722.2689999616705,8948.162099986803,34.0
1730655471,1,,Aggregated,0.000000,0.000000,1100,1100,8900,8900,8900,8900,8900,8900,8900,8900,8900,3,0,1100.0,3589.430066640489,722.2689999616705,8948.162099986803,34.0
1730655472,1,,Aggregated,0.300000,0.000000,4800,4800,8900,8900,8900,8900,8900,8900,8900,8900,8900,4,0,1100.0,3892.4361749814125,722.2689999616705,8948.162099986803,34.0
1730655473,1,,Aggregated,0.300000,0.000000,1100,4800,4800,8900,8900,8900,8900,8900,8900,8900,8900,5,0,1100.0,3291.7673799791373,722.2689999616705,8948.162099986803,34.0
1730655474,1,,Aggregated,0.300000,0.000000,1100,1100,4800,4800,8900,8900,8900,8900,8900,8900,8900,6,0,890.0,2859.8101666527023,700.0241000205278,8948.162099986803,34.0
1730655475,1,,Aggregated,0.400000,0.000000,1100,1200,4800,4800,8900,8900,8900,8900,8900,8900,8900,7,0,1100.0,2625.3432285572803,700.0241000205278,8948.162099986803,34.0
1730655476,1,,Aggregated,0.400000,0.000000,1100,1200,4800,4800,8900,8900,8900,8900,8900,8900,8900,7,0,1100.0,2625.3432285572803,700.0241000205278,8948.162099986803,34.0
1730655477,1,,Aggregated,0.600000,0.000000,1200,1700,4800,4800,8900,8900,8900,8900,8900,8900,8900,8,0,1100.0,2514.3253124842886,700.0241000205278,8948.162099986803,34.0
1730655478,1,,Aggregated,0.600000,0.000000,1100,1200,1700,4800,8900,8900,8900,8900,8900,8900,8900,9,0,1100.0,2333.0640666536056,700.0241000205278,8948.162099986803,34.0
1730655479,1,,Aggregated,0.500000,0.000000,1100,1200,1700,4800,8900,8900,8900,8900,8900,8900,8900,10,0,890.0,2178.495239984477,700.0241000205278,8948.162099986803,34.0
1730655480,1,,Aggregated,0.500000,0.000000,1100,1200,1700,4800,8900,8900,8900,8900,8900,8900,8900,10,0,890.0,2178.495239984477,700.0241000205278,8948.162099986803,34.0
1730655481,1,,Aggregated,0.600000,0.000000,1100,1700,1700,1700,4800,8900,8900,8900,8900,8900,8900,11,0,1100.0,2138.908372715708,700.0241000205278,8948.162099986803,34.0
1730655482,1,,Aggregated,0.700000,0.000000,890,1200,1700,1700,4800,8900,8900,8900,8900,8900,8900,13,0,890.0,1901.7521461400274,481.3993999850936,8948.162099986803,34.0
1730655483,1,,Aggregated,0.700000,0.000000,890,1200,1700,1700,4800,8900,8900,8900,8900,8900,8900,13,0,890.0,1901.7521461400274,481.3993999850936,8948.162099986803,34.0
1730655484,1,,Aggregated,0.800000,0.000000,890,1100,1700,1700,4800,8900,8900,8900,8900,8900,8900,15,0,890.0,1751.6405466517124,481.3993999850936,8948.162099986803,34.0
1730655485,1,,Aggregated,0.900000,0.000000,890,1100,1700,1700,4800,8900,8900,8900,8900,8900,8900,16,0,880.0,1676.6636937354633,481.3993999850936,8948.162099986803,34.0
1730655486,1,,Aggregated,0.900000,0.000000,890,1100,1700,1700,4800,8900,8900,8900,8900,8900,8900,16,0,880.0,1676.6636937354633,481.3993999850936,8948.162099986803,34.0
1730655487,1,,Aggregated,0.900000,0.000000,890,970,1200,1700,4800,8900,8900,8900,8900,8900,8900,18,0,880.0,1580.0469110997963,481.3993999850936,8948.162099986803,34.0
1730655488,1,,Aggregated,0.900000,0.000000,890,970,1200,1700,4800,8900,8900,8900,8900,8900,8900,18,0,880.0,1580.0469110997963,481.3993999850936,8948.162099986803,34.0
1730655489,1,,Aggregated,0.900000,0.000000,890,970,1200,1700,4800,8900,8900,8900,8900,8900,8900,20,0,880.0,1497.9351399902953,481.3993999850936,8948.162099986803,34.0
1730655490,1,,Aggregated,1.000000,0.000000,880,970,1100,1200,1700,4800,8900,8900,8900,8900,8900,21,0,880.0,1448.4851952292956,459.4863000093028,8948.162099986803,34.0
1730655492,1,,Aggregated,0.900000,0.000000,880,970,1100,1200,1700,4800,8900,8900,8900,8900,8900,22,0,790.0,1413.8013681724922,459.4863000093028,8948.162099986803,34.0
1730655493,1,,Aggregated,1.000000,0.000000,790,970,1100,1200,1700,4800,8900,8900,8900,8900,8900,23,0,790.0,1378.6750565126092,459.4863000093028,8948.162099986803,34.0
1730655494,1,,Aggregated,1.100000,0.000000,790,930,1100,1200,1700,4800,8900,8900,8900,8900,8900,24,0,720.0,1340.3040999910445,457.7720999950543,8948.162099986803,34.0
1730655495,1,,Aggregated,1.100000,0.000000,720,930,970,1200,1700,4800,8900,8900,8900,8900,8900,25,0,720.0,1313.8117239903659,457.7720999950543,8948.162099986803,34.0
1730655496,1,,Aggregated,1.100000,0.000000,720,930,970,1200,1700,4800,8900,8900,8900,8900,8900,25,0,720.0,1313.8117239903659,457.7720999950543,8948.162099986803,34.0
1730655497,1,,Aggregated,1.100000,0.000000,720,930,970,1100,1700,4800,8900,8900,8900,8900,8900,27,0,720.0,1275.3566777682863,457.7720999950543,8948.162099986803,34.0
1730655498,1,,Aggregated,1.000000,0.000000,720,930,970,1100,1700,4800,8900,8900,8900,8900,8900,28,0,710.0,1253.6996392757699,457.7720999950543,8948.162099986803,34.0
1730655499,1,,Aggregated,0.900000,0.000000,710,930,970,1100,1700,4800,8900,8900,8900,8900,8900,29,0,710.0,1227.6999310245096,457.7720999950543,8948.162099986803,34.0
1730655500,1,,Aggregated,1.100000,0.000000,710,890,970,1100,1700,4800,8900,8900,8900,8900,8900,30,0,700.0,1209.4310666570284,457.7720999950543,8948.162099986803,34.0
1730655501,1,,Aggregated,1.000000,0.000000,700,890,970,970,1700,4800,8900,8900,8900,8900,8900,31,0,700.0,1187.0719387004483,457.7720999950543,8948.162099986803,34.0
1730655502,1,,Aggregated,1.000000,0.000000,700,890,970,970,1700,4800,8900,8900,8900,8900,8900,31,0,700.0,1187.0719387004483,457.7720999950543,8948.162099986803,34.0
1730655503,1,,Aggregated,1.000000,0.000000,710,890,970,1000,1700,4800,8900,8900,8900,8900,8900,33,0,710.0,1168.6847424152252,457.7720999950543,8948.162099986803,34.0
1730655504,1,,Aggregated,1.000000,0.000000,710,890,970,1000,1700,4800,8900,8900,8900,8900,8900,34,0,700.0,1147.6839382273338,454.65740002691746,8948.162099986803,34.0
1730655505,1,,Aggregated,1.000000,0.000000,710,890,970,1000,1700,4800,8900,8900,8900,8900,8900,34,0,700.0,1147.6839382273338,454.65740002691746,8948.162099986803,34.0
1730655506,1,,Aggregated,0.900000,0.000000,710,930,970,1100,1700,4800,8900,8900,8900,8900,8900,35,0,710.0,1152.0679228490085,454.65740002691746,8948.162099986803,34.0
1730655507,1,,Aggregated,0.900000,0.000000,700,890,970,1000,1700,4800,8900,8900,8900,8900,8900,37,0,700.0,1116.9329756678937,454.65740002691746,8948.162099986803,34.0
1730655508,1,,Aggregated,1.000000,0.000000,700,890,970,1000,1700,4800,8900,8900,8900,8900,8900,38,0,690.0,1100.0114026246592,454.65740002691746,8948.162099986803,34.0
1730655509,1,,Aggregated,0.900000,0.000000,690,880,970,1000,1700,4800,8900,8900,8900,8900,8900,39,0,690.0,1083.4014461471293,452.2231000009924,8948.162099986803,34.0
1730655510,1,,Aggregated,0.900000,0.000000,690,880,970,1000,1700,4800,8900,8900,8900,8900,8900,40,0,680.0,1067.3141299921554,439.9087999481708,8948.162099986803,34.0
1730655511,1,,Aggregated,0.900000,0.000000,680,880,950,970,1300,1700,8900,8900,8900,8900,8900,41,0,680.0,1053.1736219432432,439.9087999481708,8948.162099986803,34.0
1730655512,1,,Aggregated,0.900000,0.000000,680,790,950,970,1300,1700,8900,8900,8900,8900,8900,42,0,680.0,1040.5989928500883,439.9087999481708,8948.162099986803,34.0
1730655513,1,,Aggregated,0.900000,0.000000,680,790,950,970,1300,1700,8900,8900,8900,8900,8900,43,0,680.0,1026.1956604582062,421.2556999991648,8948.162099986803,34.0
1730655514,1,,Aggregated,1.000000,0.000000,680,790,950,970,1300,1700,8900,8900,8900,8900,8900,44,0,670.0,1012.7846068115269,421.2556999991648,8948.162099986803,34.0
1730655515,1,,Aggregated,1.000000,0.000000,680,790,950,970,1300,1700,8900,8900,8900,8900,8900,44,0,670.0,1012.7846068115269,421.2556999991648,8948.162099986803,34.0
1730655516,1,,Aggregated,1.000000,0.000000,680,790,950,1000,1300,1700,8900,8900,8900,8900,8900,45,0,680.0,1015.0820733267917,421.2556999991648,8948.162099986803,34.0
1730655517,1,,Aggregated,0.900000,0.000000,680,790,950,970,1300,1700,8900,8900,8900,8900,8900,46,0,670.0,1004.8219239068441,421.2556999991648,8948.162099986803,34.0
1730655518,1,,Aggregated,1.000000,0.000000,680,760,950,970,1300,1700,8900,8900,8900,8900,8900,48,0,670.0,988.3139479109863,421.2556999991648,8948.162099986803,34.0
1730655519,1,,Aggregated,1.000000,0.000000,680,760,950,970,1300,1700,8900,8900,8900,8900,8900,48,0,670.0,988.3139479109863,421.2556999991648,8948.162099986803,34.0
1730655520,1,,Aggregated,1.000000,0.000000,680,790,950,1000,1600,1700,8900,8900,8900,8900,8900,49,0,680.0,1000.1437346883384,421.2556999991648,8948.162099986803,34.0
1730655521,1,,Aggregated,1.000000,0.000000,680,880,970,1000,1600,1700,8900,8900,8900,8900,8900,50,0,680.0,1000.2652899944223,421.2556999991648,8948.162099986803,34.0
1730655522,1,,Aggregated,0.900000,0.000000,680,880,970,1000,1300,1700,4800,8900,8900,8900,8900,51,0,680.0,998.0957666617435,421.2556999991648,8948.162099986803,34.0
1730655523,1,,Aggregated,0.900000,0.000000,680,880,970,1000,1300,1700,4800,8900,8900,8900,8900,52,0,680.0,988.1930653791642,421.2556999991648,8948.162099986803,34.0
1730655524,1,,Aggregated,0.900000,0.000000,680,790,950,1000,1300,1700,4800,8900,8900,8900,8900,53,0,680.0,979.8592037679451,421.2556999991648,8948.162099986803,34.0
1730655525,1,,Aggregated,1.000000,0.000000,680,850,950,1000,1300,1700,4800,8900,8900,8900,8900,54,0,680.0,977.4509036991125,421.2556999991648,8948.162099986803,34.0
1730655526,1,,Aggregated,1.000000,0.000000,680,880,950,1000,1300,1700,4800,8900,8900,8900,8900,55,0,680.0,975.7897218138995,421.2556999991648,8948.162099986803,34.0
1730655527,1,,Aggregated,0.900000,0.000000,690,850,950,970,1300,1700,4800,8900,8900,8900,8900,56,0,680.0,973.0129392815537,421.2556999991648,8948.162099986803,34.0
1730655528,1,,Aggregated,0.900000,0.000000,680,850,930,970,1300,1700,4800,8900,8900,8900,8900,57,0,680.0,965.4309175400015,421.2556999991648,8948.162099986803,34.0
1730655529,1,,Aggregated,0.900000,0.000000,690,850,930,970,1300,1700,4800,8900,8900,8900,8900,58,0,680.0,961.4361465481062,421.2556999991648,8948.162099986803,34.0
1730655530,1,,Aggregated,0.900000,0.000000,680,820,930,970,1300,1700,4800,8900,8900,8900,8900,59,0,680.0,953.8422254204229,421.2556999991648,8948.162099986803,34.0
1730655531,1,,Aggregated,0.900000,0.000000,690,820,930,970,1300,1700,4800,8900,8900,8900,8900,60,0,680.0,951.6739549969012,421.2556999991648,8948.162099986803,34.0
1730655532,1,,Aggregated,1.100000,0.000000,680,820,890,970,1200,1700,4800,8900,8900,8900,8900,61,0,680.0,946.6148967182905,421.2556999991648,8948.162099986803,34.0
